episode,episode_seed,training_stage,bgh_bayesian_game_enabled,bgh_heuristic_guidance_enabled,bgh_guidance_lambda,bgh_zero_diff_mode,cloud_enabled,neighbor_feedback_collection_enabled,neighbor_feedback_decision_enabled,neighbor_feedback_episode_terminal_jobs_seen,neighbor_feedback_episode_pair_samples,neighbor_feedback_total_terminal_jobs_seen,neighbor_feedback_total_pair_samples,neighbor_feedback_active_pair_count,wall_time_seconds,simulation_end_time,training_episode_reward,total_jobs,completed_jobs,dropped_jobs,unresolved_jobs,completion_rate,drop_rate,queued_jobs,queue_admission_rate,started_from_waiting_jobs,waiting_timeout_drops,waiting_timeout_drop_rate,max_waiting_queue_length,remaining_waiting_jobs,energy_normalization_j,energy_cost_weight,energy_optimization_enabled,routing_decision_count,routing_actor_controlled_count,routing_forced_action_count,routing_orchestrator_action_count,routing_random_action_count,routing_policy_action_count,routing_self_count,routing_self_rate,routing_edge_count,routing_edge_rate,routing_cloud_count,routing_cloud_rate,routing_drop_count,routing_drop_rate,multi_hop_job_count,multi_hop_job_rate,avg_routing_edge_hops_per_job,max_routing_hops,routing_source_target_matrix_json,routing_reward_by_agent_json,host_decision_count,host_random_action_count,host_policy_action_count,host_started_count,host_started_rate,host_queued_count,host_queued_rate,host_dropped_count,host_dropped_rate,routing_episode_updates,routing_replay_size,routing_replay_trainable_size,routing_update_step,routing_global_decision_steps,routing_training_action_steps,routing_critic_loss,routing_q1_loss,routing_q2_loss,routing_actor_loss,routing_alpha_loss,routing_alpha,routing_policy_entropy,routing_target_entropy,routing_mean_q1,routing_mean_q2,routing_mean_target_q,host_episode_updates,host_replay_size_total,host_training_action_steps_total,host_update_step_total,host_critic_loss,host_q1_loss,host_q2_loss,host_actor_loss,host_alpha_loss,host_alpha_mean,host_policy_entropy,host_target_entropy,host_mean_q1,host_mean_q2,host_mean_target_q,routing_layer_reward_sum,host_layer_reward_sum,terminal_trace_flushed_count,routing_transition_flushed_count,host_transition_flushed_count,pending_trace_count_end,finalized_trace_count_end,causal_terminal_job_gap,sla_satisfied_jobs,sla_violated_completed_jobs,sla_satisfaction_rate,sla_violation_rate,mean_sla_violation_degree,total_completion_time,avg_completion_time,episode_energy_time_s,energy_time_gap_s,edge_idle_energy_j,edge_cpu_dynamic_energy_j,edge_gpu_dynamic_energy_j,edge_total_energy_j,cloud_compute_energy_j,system_compute_energy_j,system_dynamic_compute_energy_j,transfer_energy_j,edge_edge_transfer_energy_j,edge_cloud_transfer_energy_j,total_system_energy_j,total_system_energy_kwh,edge_idle_avg_power_w,edge_cpu_dynamic_avg_power_w,edge_gpu_dynamic_avg_power_w,edge_total_avg_power_w,cloud_compute_avg_power_w,system_compute_avg_power_w,transfer_equivalent_avg_power_w,system_total_equivalent_avg_power_w,edge_idle_energy_share,edge_cpu_dynamic_energy_share,edge_gpu_dynamic_energy_share,cloud_compute_energy_share,transfer_energy_share,system_energy_per_completed_job_j,system_energy_per_total_job_j,task_compute_energy_j,task_transfer_energy_j,task_attributable_energy_j,task_compute_energy_per_completed_job_j,task_attributable_energy_per_total_job_j,transfer_split_gap_j,transfer_job_accounting_gap_j,task_edge_edge_transfer_energy_j,task_edge_cloud_transfer_energy_j,workload_total_cpu_request,workload_mean_cpu_request,workload_max_cpu_request,workload_total_gpu_request,workload_mean_gpu_request,workload_max_gpu_request,workload_gpu_job_ratio,workload_total_duration_s,workload_mean_duration_s,workload_p95_duration_s,workload_max_duration_s,workload_arrival_span_s,workload_observed_arrival_rate,edge_completed_jobs,edge_total_cpu_capacity,edge_total_gpu_capacity,edge_cpu_resource_seconds,edge_gpu_resource_seconds,edge_avg_cpu_load,edge_peak_cpu_load,edge_avg_gpu_load,edge_peak_gpu_load,edge_avg_running_jobs,edge_peak_running_jobs,edge_host_avg_cpu_load_mean,edge_host_avg_cpu_load_std,edge_host_avg_cpu_load_p95,edge_host_avg_gpu_load_mean,edge_host_avg_gpu_load_std,edge_host_busy_ratio_mean,edge_host_busy_ratio_max,cloud_completed_jobs,cloud_cpu_resource_seconds,cloud_gpu_resource_seconds,cloud_avg_used_cpu,cloud_peak_used_cpu,cloud_avg_used_gpu,cloud_peak_used_gpu,cloud_avg_running_jobs,cloud_peak_running_jobs,cloud_busy_ratio
87,128,host_pretrain,True,True,0.0,False,True,True,True,1000,0,87000,0,0,9.239868800003023,15199.783344864205,0.0,1000,850,150,0,0.85,0.15,292,0.292,155,0,0.0,16,0,170000.0,0.3,True,1000,0,0,1000,0,0,1000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,"{""DC-1"": {""DC-1"": 219}, ""DC-2"": {""DC-2"": 190}, ""DC-3"": {""DC-3"": 193}, ""DC-4"": {""DC-4"": 225}, ""DC-5"": {""DC-5"": 173}}","{""DC-1"": 0.0, ""DC-2"": 0.0, ""DC-3"": 0.0, ""DC-4"": 0.0, ""DC-5"": 0.0}",1000,0,1000,695,0.695,292,0.292,13,0.013,0,0,0,0,87000,0,nan,nan,nan,nan,nan,0.10000000149011612,nan,nan,nan,nan,nan,498,87000,87000,31006,1.9234911324269321,0.9594009348666332,0.9640901982784271,-2.022467764984652,-0.5990414020070529,0.08514097332954407,0.8331173644008407,0.5946777999161716,0.5605631358248283,0.5606064061675385,0.5621086101563849,0.0,1343.091442591707,1000,0,1000,0,0,0,820,30,0.82,0.18,0.16391311031602762,1086319.7349021295,1278.023217531917,15199.783344864205,0.0,205197075.1556668,8740746.25,38491641.26800803,252429462.67367482,0.0,252429462.67367482,47232387.51800803,0.0,0.0,0.0,252429462.67367482,70.1192951871319,13500.000000000002,575.0572920470854,2532.380915877582,16607.438207924668,0.0,16607.438207924668,0.0,16607.438207924668,0.8128887689347613,0.03462648994067501,0.15248474112456373,0.0,0.0,296975.8384396174,252429.46267367483,52273069.904871754,0.0,52273069.904871754,61497.729299849125,52273.06990487176,0.0,0.0,0.0,0.0,22238.2,22.2382,184.0,847.0,0.847,1.0,1.0,1015325.0,1015.325,3644.25,4571.0,6819.083385275341,0.14650062824531107,850,14528.0,254.0,23469873.0,817356.3999999997,0.10628390700893445,0.21654735682819384,0.21170950333081298,0.4877952755905511,62.73293364554328,148,0.09584288200784757,0.16697658441337393,0.4668983165214803,0.1036156380829039,0.15804170393730194,0.19019476859832257,0.9908647947482816,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
88,129,host_pretrain,True,True,0.0,False,True,True,True,1000,0,88000,0,0,9.602570499999274,11287.690855558083,0.0,1000,935,65,0,0.935,0.065,168,0.168,111,0,0.0,10,0,170000.0,0.3,True,1000,0,0,1000,0,0,1000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,"{""DC-1"": {""DC-1"": 200}, ""DC-2"": {""DC-2"": 218}, ""DC-3"": {""DC-3"": 192}, ""DC-4"": {""DC-4"": 188}, ""DC-5"": {""DC-5"": 202}}","{""DC-1"": 0.0, ""DC-2"": 0.0, ""DC-3"": 0.0, ""DC-4"": 0.0, ""DC-5"": 0.0}",1000,0,1000,824,0.824,168,0.168,8,0.008,0,0,0,0,88000,0,nan,nan,nan,nan,nan,0.10000000149011612,nan,nan,nan,nan,nan,498,88000,88000,31504,1.809437179421804,0.9021597017186234,0.9072774801268635,-2.045857838358745,-0.6447976881331469,0.08489129543304444,0.8529799365135561,0.5976755403610597,0.6212616610007892,0.620777577565736,0.6231418109637308,0.0,1904.5733701789316,1000,0,1000,0,0,0,922,13,0.922,0.078,0.07008025357442094,1020188.4696943027,1091.1106627746553,11287.690855558083,0.0,152383826.55003422,7078767.312500001,40164451.61620338,199627045.4787376,0.0,199627045.4787376,47243218.92870338,0.0,0.0,0.0,199627045.4787376,55.45195707742711,13500.00000000001,627.122712969624,3558.252270563055,17685.374983532685,0.0,17685.374983532685,0.0,17685.374983532685,0.7633425931070283,0.035459961327003485,0.20119744556596827,0.0,0.0,213504.86147458566,199627.0454787376,52294588.52496812,0.0,52294588.52496812,55930.041203174456,52294.588524968116,0.0,0.0,0.0,0.0,20662.2,20.662200000000002,184.0,845.5,0.8455,1.0,1.0,980445.0,980.445,3148.4999999999995,4565.0,6673.021383981803,0.149707297866307,935,14528.0,254.0,19080117.6,807481.8999999993,0.11635099709134887,0.21200440528634362,0.2816397648647347,0.5137795275590552,84.95262780233091,153,0.104520452161604,0.16977035790456588,0.44933985523731207,0.14573602972037342,0.20021159005569547,0.24872123027228532,0.977479048343547,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
89,130,host_pretrain,True,True,0.0,False,True,True,True,1000,0,89000,0,0,9.347454999995534,13344.835415758536,0.0,1000,882,118,0,0.882,0.118,280,0.28,173,0,0.0,15,0,170000.0,0.3,True,1000,0,0,1000,0,0,1000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,"{""DC-1"": {""DC-1"": 206}, ""DC-2"": {""DC-2"": 192}, ""DC-3"": {""DC-3"": 188}, ""DC-4"": {""DC-4"": 232}, ""DC-5"": {""DC-5"": 182}}","{""DC-1"": 0.0, ""DC-2"": 0.0, ""DC-3"": 0.0, ""DC-4"": 0.0, ""DC-5"": 0.0}",1000,0,1000,709,0.709,280,0.28,11,0.011,0,0,0,0,89000,0,nan,nan,nan,nan,nan,0.10000000149011612,nan,nan,nan,nan,nan,502,89000,89000,32006,1.8677579245244365,0.9319031108838628,0.9358548143826633,-2.0229714833407764,-0.5956331933366201,0.08464930355548858,0.831178118983113,0.595421859467647,0.6094331869380586,0.6094742172223282,0.6102672587761069,0.0,1563.8509086807328,1000,0,1000,0,0,0,865,17,0.865,0.135,0.12365944808289452,1027697.1463420638,1165.1895083243353,13344.835415758536,0.0,180155278.1127403,7828659.218750011,39936975.493732475,227920912.8252228,0.0,227920912.8252228,47765634.71248248,0.0,0.0,0.0,227920912.8252228,63.311364673673,13500.000000000005,586.6433698766618,2992.691498208516,17079.33486808518,0.0,17079.33486808518,0.0,17079.33486808518,0.7904289074644469,0.03434813910539786,0.1752229534301552,0.0,0.0,258413.73336193062,227920.9128252228,52690383.85613909,0.0,52690383.85613909,59739.664235985365,52690.383856139095,0.0,0.0,0.0,0.0,21078.0,21.078,184.0,853.2,0.8532000000000001,1.0,1.0,973027.0,973.027,3122.7999999999993,4531.0,6672.880004421815,0.1497104697429008,882,14528.0,254.0,21070763.0,808719.0000000002,0.10868289772960166,0.209113436123348,0.23858915990123988,0.4893700787401574,69.85009338513571,142,0.09777389497944351,0.16590639417801076,0.4645606598905073,0.12311030438486802,0.1711423426678834,0.21467758613426535,0.9934693709884741,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
90,131,host_pretrain,True,True,0.0,False,True,True,True,1000,0,90000,0,0,9.514865900004224,12011.223459156749,0.0,1000,947,53,0,0.947,0.053,111,0.111,68,0,0.0,12,0,170000.0,0.3,True,1000,0,0,1000,0,0,1000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,"{""DC-1"": {""DC-1"": 200}, ""DC-2"": {""DC-2"": 207}, ""DC-3"": {""DC-3"": 205}, ""DC-4"": {""DC-4"": 182}, ""DC-5"": {""DC-5"": 206}}","{""DC-1"": 0.0, ""DC-2"": 0.0, ""DC-3"": 0.0, ""DC-4"": 0.0, ""DC-5"": 0.0}",1000,0,1000,879,0.879,111,0.111,10,0.01,0,0,0,0,90000,0,nan,nan,nan,nan,nan,0.10000000149011612,nan,nan,nan,nan,nan,500,90000,90000,32506,1.8069776554703711,0.9017682655155659,0.9052093917131424,-2.062755301475525,-0.6227534957826137,0.084418123960495,0.8427531514167785,0.5975388658046722,0.6488418857641518,0.6487020644657314,0.6491004634890706,0.0,1981.9637397603935,1000,0,1000,0,0,0,938,9,0.938,0.062,0.05783967047336323,1039220.046304761,1097.3812526977413,12011.223459156749,0.0,162151516.69861624,7673330.593749999,41295967.86313546,211120815.1555017,0.0,211120815.1555017,48969298.45688546,0.0,0.0,0.0,211120815.1555017,58.644670876528245,13500.000000000011,638.8467103157789,3438.1150266298228,17576.961736945614,0.0,17576.961736945614,0.0,17576.961736945614,0.7680508271019275,0.036345684759213265,0.1956034881388592,0.0,0.0,222936.44683791097,211120.81515550168,54170146.97576594,0.0,54170146.97576594,57201.84474737692,54170.14697576594,0.0,0.0,0.0,0.0,20253.6,20.2536,184.0,840.1,0.8401000000000001,1.0,1.0,1018764.0,1018.764,3539.3499999999985,4515.0,6813.879605665465,0.14661251119984156,947,14528.0,254.0,20507880.4,830401.7999999998,0.11752430675796663,0.2016382158590308,0.2721869621620021,0.49724409448818907,82.58850593973071,147,0.10647445171929648,0.17369579192484833,0.4858640883054865,0.1411348732095783,0.19797363607159266,0.24109924062558946,0.9974765079727491,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
91,132,host_pretrain,True,True,0.0,False,True,True,True,1000,0,91000,0,0,9.374387299998489,13171.422978570574,0.0,1000,876,124,0,0.876,0.124,209,0.209,93,0,0.0,34,0,170000.0,0.3,True,1000,0,0,1000,0,0,1000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,"{""DC-1"": {""DC-1"": 203}, ""DC-2"": {""DC-2"": 197}, ""DC-3"": {""DC-3"": 210}, ""DC-4"": {""DC-4"": 188}, ""DC-5"": {""DC-5"": 202}}","{""DC-1"": 0.0, ""DC-2"": 0.0, ""DC-3"": 0.0, ""DC-4"": 0.0, ""DC-5"": 0.0}",1000,0,1000,783,0.783,209,0.209,8,0.008,0,0,0,0,91000,0,nan,nan,nan,nan,nan,0.10000000149011612,nan,nan,nan,nan,nan,502,91000,91000,33008,1.7696895936570793,0.8823119586266844,0.8873776370785625,-2.1347231779440468,-0.5969371135955105,0.08418730795383453,0.8328042865036969,0.596936082460016,0.6485393491213718,0.6484086911353576,0.6496405097437036,0.0,1517.224733904265,1000,0,1000,0,0,0,866,10,0.866,0.134,0.1266693384095727,1008589.3483245807,1151.357703566873,13171.422978570574,0.0,177814210.21070266,8251569.500000002,44136170.326655544,230201950.0373582,0.0,230201950.0373582,52387739.826655544,0.0,0.0,0.0,230201950.0373582,63.944986121488384,13499.999999999993,626.4751738232843,3350.903725319845,17477.37889914312,0.0,17477.37889914312,0.0,17477.37889914312,0.7724270371378096,0.035844915730126964,0.1917280471320635,0.0,0.0,262787.6141978975,230201.95003735818,57098306.15422754,0.0,57098306.15422754,65180.714787930985,57098.30615422754,0.0,0.0,0.0,0.0,22959.2,22.9592,184.0,840.3,0.8402999999999999,1.0,1.0,1008473.0,1008.473,3553.749999999999,4552.0,6703.727086649511,0.14902157965074547,876,14528.0,254.0,22515926.4,792112.3,0.11766608195669792,0.26135737885462557,0.2367665488594889,0.47637795275590544,70.63967207747922,140,0.10441252897054737,0.16048619146805237,0.4365841697575689,0.13844804414578912,0.19412568928070303,0.2305155889433556,0.9960199457070156,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
92,133,host_pretrain,True,True,0.0,False,True,True,True,1000,0,92000,0,0,11.185119900001155,13499.974252806494,0.0,1000,918,82,0,0.918,0.082,171,0.171,98,0,0.0,33,0,170000.0,0.3,True,1000,0,0,1000,0,0,1000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,"{""DC-1"": {""DC-1"": 178}, ""DC-2"": {""DC-2"": 193}, ""DC-3"": {""DC-3"": 226}, ""DC-4"": {""DC-4"": 214}, ""DC-5"": {""DC-5"": 189}}","{""DC-1"": 0.0, ""DC-2"": 0.0, ""DC-3"": 0.0, ""DC-4"": 0.0, ""DC-5"": 0.0}",1000,0,1000,820,0.82,171,0.171,9,0.009,0,0,0,0,92000,0,nan,nan,nan,nan,nan,0.10000000149011612,nan,nan,nan,nan,nan,496,92000,92000,33504,1.7943166874709628,0.8958467615527972,0.8984699284717921,-2.1578951554913677,-0.5234925430756242,0.08400225192308426,0.8014937129712874,0.5962653955624949,0.6257813663462237,0.6255443032282675,0.6249992130286691,0.0,1779.4995828702106,1000,0,1000,0,0,0,900,18,0.9,0.1,0.0894943288993771,1036420.4382916463,1128.998298792643,13499.974252806494,0.0,182249652.41288805,7938515.406249996,45931920.30404019,236120088.12317824,0.0,236120088.12317824,53870435.71029019,0.0,0.0,0.0,236120088.12317824,65.58891336754951,13500.000000000027,588.0392997490101,3402.3709559661906,17490.41025571523,0.0,17490.41025571523,0.0,17490.41025571523,0.7718515347911133,0.033620669335464,0.1945277958734227,0.0,0.0,257211.4249707824,236120.08812317826,58831809.42409155,0.0,58831809.42409155,64086.938370470096,58831.809424091545,0.0,0.0,0.0,0.0,21027.2,21.0272,184.0,842.7,0.8427,1.0,1.0,997996.0,997.996,3210.6999999999975,4583.0,7027.096528268305,0.14216397853384613,918,14528.0,254.0,21823310.8,800810.7000000001,0.11127096804886218,0.23072687224669602,0.2335410403349941,0.4775590551181103,69.36368784594765,146,0.09800654995816839,0.15082825354835555,0.36711175725413214,0.14116086181452034,0.20258015671925417,0.23335912268308212,0.9996315361264144,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
93,134,host_pretrain,True,True,0.0,False,True,True,True,1000,0,93000,0,0,10.32787339999777,16684.400379149836,0.0,1000,917,83,0,0.917,0.083,165,0.165,88,0,0.0,26,0,170000.0,0.3,True,1000,0,0,1000,0,0,1000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,"{""DC-1"": {""DC-1"": 182}, ""DC-2"": {""DC-2"": 194}, ""DC-3"": {""DC-3"": 200}, ""DC-4"": {""DC-4"": 215}, ""DC-5"": {""DC-5"": 209}}","{""DC-1"": 0.0, ""DC-2"": 0.0, ""DC-3"": 0.0, ""DC-4"": 0.0, ""DC-5"": 0.0}",1000,0,1000,829,0.829,165,0.165,6,0.006,0,0,0,0,93000,0,nan,nan,nan,nan,nan,0.10000000149011612,nan,nan,nan,nan,nan,502,93000,93000,34006,1.7573682767342762,0.8769022197540538,0.8804660540712307,-2.1702001921209204,-0.5768204548347934,0.08377114981412888,0.8237281819263778,0.597425561739629,0.6723762786468543,0.6720848146981868,0.6728088735599086,0.0,1757.5929278626595,1000,0,1000,0,0,0,904,13,0.904,0.096,0.08843350830044738,1096369.0498337115,1195.6041982919428,16684.400379149836,0.0,225239405.11852288,8548847.468749987,48972630.59116979,282760883.17844266,0.0,282760883.17844266,57521478.059919775,0.0,0.0,0.0,282760883.17844266,78.54468977178962,13500.000000000005,512.3856581284942,2935.2346789981084,16947.62033712661,0.0,16947.62033712661,0.0,16947.62033712661,0.7965720101969708,0.03023348694011202,0.1731945028629172,0.0,0.0,308354.2891804173,282760.88317844266,62949644.60728213,0.0,62949644.60728213,68647.37688907539,62949.644607282135,0.0,0.0,0.0,0.0,21477.6,21.4776,184.0,842.0,0.842,1.0,1.0,1062099.0,1062.099,3521.9999999999955,4567.0,6297.52919953654,0.1586336431871599,917,14528.0,254.0,23079727.4,870405.7999999999,0.09521694443894832,0.2538546255506608,0.20538913058400188,0.5578740157480315,60.96964690869125,167,0.0853976096880825,0.1285563527747336,0.33909369659278604,0.12245986991257465,0.1628615330168923,0.1913538619382099,0.7916376795000541,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
94,135,host_pretrain,True,True,0.0,False,True,True,True,1000,0,94000,0,0,11.030407999998715,13585.330896703348,0.0,1000,909,91,0,0.909,0.091,141,0.141,56,0,0.0,52,0,170000.0,0.3,True,1000,0,0,1000,0,0,1000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,"{""DC-1"": {""DC-1"": 186}, ""DC-2"": {""DC-2"": 193}, ""DC-3"": {""DC-3"": 216}, ""DC-4"": {""DC-4"": 192}, ""DC-5"": {""DC-5"": 213}}","{""DC-1"": 0.0, ""DC-2"": 0.0, ""DC-3"": 0.0, ""DC-4"": 0.0, ""DC-5"": 0.0}",1000,0,1000,853,0.853,141,0.141,6,0.006,0,0,0,0,94000,0,nan,nan,nan,nan,nan,0.10000000149011612,nan,nan,nan,nan,nan,500,94000,94000,34506,1.676478738307953,0.8370752637088299,0.8394034728109837,-2.187403356552124,-0.5813480879850685,0.08353998363018036,0.825471700668335,0.5978680367469787,0.6903760973028839,0.6904231789037585,0.690766772236675,0.0,1714.6737319127337,1000,0,1000,0,0,0,895,14,0.895,0.105,0.09887617196413682,1072982.2460473652,1180.398510503152,13585.330896703348,0.0,183401967.10549533,8960379.53125,42680422.92567244,235042769.56241778,0.0,235042769.56241778,51640802.45692244,0.0,0.0,0.0,235042769.56241778,65.28965821178272,13500.00000000001,659.5628475581959,3141.655013793546,17301.21786135175,0.0,17301.21786135175,0.0,17301.21786135175,0.7802918909053752,0.03812233640682356,0.18158577268780124,0.0,0.0,258572.90380904046,235042.7695624178,56884007.0764299,0.0,56884007.0764299,62578.66565063796,56884.0070764299,0.0,0.0,0.0,0.0,22665.0,22.665,184.0,837.5,0.8375,1.0,1.0,1065122.0,1065.122,3595.3499999999995,4568.0,6678.34008854157,0.14958806930393442,909,14528.0,254.0,24479515.0,850449.5999999999,0.12403000379107652,0.23237885462555066,0.24645897822525856,0.512992125984252,73.75874813937413,152,0.10992714125969932,0.16988943798516756,0.4670434715510937,0.12883756850006006,0.18818649546443195,0.22344198978981097,0.9796770315421774,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
95,136,host_pretrain,True,True,0.0,False,True,True,True,1000,0,95000,0,0,10.668085700002848,12952.429629669252,0.0,1000,939,61,0,0.939,0.061,135,0.135,84,0,0.0,16,0,170000.0,0.3,True,1000,0,0,1000,0,0,1000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,"{""DC-1"": {""DC-1"": 201}, ""DC-2"": {""DC-2"": 199}, ""DC-3"": {""DC-3"": 196}, ""DC-4"": {""DC-4"": 196}, ""DC-5"": {""DC-5"": 208}}","{""DC-1"": 0.0, ""DC-2"": 0.0, ""DC-3"": 0.0, ""DC-4"": 0.0, ""DC-5"": 0.0}",1000,0,1000,855,0.855,135,0.135,10,0.01,0,0,0,0,95000,0,nan,nan,nan,nan,nan,0.10000000149011612,nan,nan,nan,nan,nan,500,95000,95000,35006,1.7070127594470978,0.8508298783898354,0.8561828809082508,-2.1495183119773866,-0.5716013482902199,0.08332086652517319,0.8204720003604888,0.5974805960655213,0.6972763953953981,0.6972424886971712,0.6965875573605299,0.0,1932.4559327824493,1000,0,1000,0,0,0,932,7,0.932,0.068,0.06454294385945121,1011939.7268068522,1077.6780903161364,12952.429629669252,0.0,174857800.0005347,7796571.6875,42142678.713229716,224797050.40126443,0.0,224797050.40126443,49939250.400729716,0.0,0.0,0.0,224797050.40126443,62.44362511146234,13499.999999999985,601.9389342707505,3253.650466990096,17355.589401260833,0.0,17355.589401260833,0.0,17355.589401260833,0.7778473947430014,0.03468271346791722,0.18746989178908138,0.0,0.0,239400.47966055849,224797.05040126442,55209061.47632164,0.0,55209061.47632164,58795.592626540616,55209.061476321636,0.0,0.0,0.0,0.0,20093.6,20.0936,184.0,846.9000000000001,0.8469000000000001,1.0,1.0,977889.0,977.889,3179.6499999999987,4548.0,6593.385153110852,0.1515154926947742,939,14528.0,254.0,21184150.4,815290.6999999998,0.11257811652714805,0.2495319383259912,0.2478149657852088,0.5114173228346457,73.177004399923,148,0.10032315571179173,0.1512369256367104,0.38766522220008265,0.13433222953124277,0.1793697988808928,0.21978917613525994,0.9997636262114589,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
96,137,host_pretrain,True,True,0.0,False,True,True,True,1000,0,96000,0,0,10.547902500002238,13625.071832958572,0.0,1000,937,63,0,0.937,0.063,161,0.161,107,0,0.0,16,0,170000.0,0.3,True,1000,0,0,1000,0,0,1000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,"{""DC-1"": {""DC-1"": 212}, ""DC-2"": {""DC-2"": 184}, ""DC-3"": {""DC-3"": 224}, ""DC-4"": {""DC-4"": 188}, ""DC-5"": {""DC-5"": 192}}","{""DC-1"": 0.0, ""DC-2"": 0.0, ""DC-3"": 0.0, ""DC-4"": 0.0, ""DC-5"": 0.0}",1000,0,1000,830,0.83,161,0.161,9,0.009,0,0,0,0,96000,0,nan,nan,nan,nan,nan,0.10000000149011612,nan,nan,nan,nan,nan,500,96000,96000,35506,1.6770418879389764,0.836346261292696,0.8406956273913383,-2.1922545766830446,-0.606753397770226,0.08306147754192353,0.8334154798984528,0.5956500563621521,0.6861613479852676,0.6859556003864855,0.688313884858042,0.0,1883.640522262971,1000,0,1000,0,0,0,914,23,0.914,0.086,0.07529789144163844,1109603.2785812826,1184.2084083044638,13625.071832958572,0.0,183938469.74494064,8746189.468749996,47867333.87242877,240551993.0861194,0.0,240551993.0861194,56613523.34117876,0.0,0.0,0.0,240551993.0861194,66.81999807947761,13499.999999999993,641.918778555961,3513.180294333521,17655.099072889476,0.0,17655.099072889476,0.0,17655.099072889476,0.7646516139198618,0.03635883185394683,0.19898955422619136,0.0,0.0,256725.71300546362,240551.99308611942,62100217.861711524,0.0,62100217.861711524,66275.57936148508,62100.21786171153,0.0,0.0,0.0,0.0,21215.4,21.215400000000002,184.0,857.5,0.8575,1.0,1.0,1027898.0,1027.898,3617.1499999999996,4580.0,6601.956836260039,0.15131877180916656,937,14528.0,254.0,24041951.4,873606.1999999998,0.12145770848343208,0.24995870044052862,0.2524312921322881,0.5708661417322837,73.83249147843658,164,0.10698646309266023,0.16667664291410897,0.46640953643472227,0.14608119314170312,0.18569396994626697,0.2334395121130452,0.9979396928469274,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
97,138,host_pretrain,True,True,0.0,False,True,True,True,1000,0,97000,0,0,10.129808199999388,12825.969795672201,0.0,1000,913,87,0,0.913,0.087,178,0.178,95,0,0.0,38,0,170000.0,0.3,True,1000,0,0,1000,0,0,1000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,"{""DC-1"": {""DC-1"": 193}, ""DC-2"": {""DC-2"": 200}, ""DC-3"": {""DC-3"": 210}, ""DC-4"": {""DC-4"": 195}, ""DC-5"": {""DC-5"": 202}}","{""DC-1"": 0.0, ""DC-2"": 0.0, ""DC-3"": 0.0, ""DC-4"": 0.0, ""DC-5"": 0.0}",1000,0,1000,818,0.818,178,0.178,4,0.004,0,0,0,0,97000,0,nan,nan,nan,nan,nan,0.10000000149011612,nan,nan,nan,nan,nan,502,97000,97000,36008,1.6817604623349065,0.8391918397519693,0.842568625046675,-2.193574154994402,-0.5823468974201506,0.08282754123210907,0.8238738020102816,0.5969253123044018,0.7053668886957416,0.7059289343632846,0.7073485067900849,0.0,1742.2269874910644,1000,0,1000,0,0,0,905,8,0.905,0.095,0.0906977574269878,1061124.3897752545,1162.2392001919545,12825.969795672201,0.0,173150592.24157485,8270494.468750002,44610111.9186103,226031198.62893516,0.0,226031198.62893516,52880606.3873603,0.0,0.0,0.0,226031198.62893516,62.7864440635931,13500.000000000011,644.8241030117404,3478.108293507977,17622.93239651973,0.0,17622.93239651973,0.0,17622.93239651973,0.7660473124589676,0.03659005712006724,0.19736263042096516,0.0,0.0,247569.76848733315,226031.19862893515,57875154.21152554,0.0,57875154.21152554,63390.09223606302,57875.154211525536,0.0,0.0,0.0,0.0,21661.6,21.6616,184.0,845.9000000000001,0.8459000000000001,1.0,1.0,1024833.0,1024.833,3389.749999999999,4574.0,6340.813338047739,0.15755076624090944,913,14528.0,254.0,23401810.8,819409.7000000001,0.1255895255575349,0.26928689427312774,0.2515226912536019,0.5232283464566929,76.41917263291286,159,0.10747068383529003,0.16804398671486198,0.5019489671524878,0.14377160397042374,0.19453151625905163,0.24075515566002273,0.9504437299457335,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
